Date,Open,High,Low,Close,Adj Close,Volume
1997/2/12,789.59 ,802.77 ,789.59 ,802.77 ,802.77 ,563890000.00 
1997/2/13,802.77 ,812.93 ,802.77 ,811.82 ,811.82 ,593710000.00 
1997/2/14,811.82 ,812.20 ,808.15 ,808.48 ,808.48 ,491540000.00 
1997/2/18,808.48 ,816.29 ,806.34 ,816.29 ,816.29 ,474110000.00 
1997/2/19,816.29 ,817.68 ,811.20 ,812.49 ,812.49 ,519350000.00 
1997/2/20,812.49 ,812.49 ,800.35 ,802.80 ,802.80 ,492220000.00 
1997/2/21,802.80 ,804.94 ,799.99 ,801.77 ,801.77 ,478450000.00 
1997/2/24,801.77 ,810.64 ,798.42 ,810.28 ,810.28 ,462450000.00 
1997/2/25,810.28 ,812.85 ,807.65 ,812.03 ,812.03 ,527450000.00 
1997/2/26,812.10 ,812.70 ,798.13 ,805.68 ,805.68 ,573920000.00 
1997/2/27,805.68 ,805.68 ,795.06 ,795.07 ,795.07 ,464660000.00 
1997/2/28,795.07 ,795.70 ,788.50 ,790.82 ,790.82 ,508280000.00 
1997/3/3,790.82 ,795.31 ,785.66 ,795.31 ,795.31 ,437220000.00 
1997/3/4,795.31 ,798.93 ,789.98 ,790.95 ,790.95 ,537890000.00 
1997/3/5,790.95 ,801.99 ,790.95 ,801.99 ,801.99 ,532500000.00 
1997/3/6,801.99 ,804.11 ,797.50 ,798.56 ,798.56 ,540310000.00 
1997/3/7,798.56 ,808.19 ,798.56 ,804.97 ,804.97 ,508270000.00 
1997/3/10,804.97 ,813.66 ,803.66 ,813.65 ,813.65 ,468780000.00 
1997/3/11,813.65 ,814.90 ,810.77 ,811.34 ,811.34 ,493250000.00 
1997/3/12,811.34 ,811.34 ,801.07 ,804.26 ,804.26 ,490200000.00 
1997/3/13,804.26 ,804.26 ,789.44 ,789.56 ,789.56 ,507560000.00 
1997/3/14,789.56 ,796.88 ,789.56 ,793.17 ,793.17 ,491540000.00 
1997/3/17,793.17 ,796.28 ,782.98 ,795.71 ,795.71 ,495260000.00 
1997/3/18,795.71 ,797.18 ,785.47 ,789.66 ,789.66 ,467330000.00 
1997/3/19,789.66 ,791.59 ,780.03 ,785.77 ,785.77 ,535580000.00 
1997/3/20,785.77 ,786.29 ,778.04 ,782.65 ,782.65 ,497480000.00 
1997/3/21,782.65 ,786.44 ,782.65 ,784.10 ,784.10 ,638760000.00 
1997/3/24,784.10 ,791.01 ,780.79 ,790.89 ,790.89 ,451970000.00 
1997/3/25,790.89 ,798.11 ,788.39 ,789.07 ,789.07 ,487520000.00 
1997/3/26,789.07 ,794.89 ,786.77 ,790.50 ,790.50 ,506670000.00 
1997/3/27,790.50 ,792.58 ,767.32 ,773.88 ,773.88 ,476790000.00 
1997/3/31,773.88 ,773.88 ,756.13 ,757.12 ,757.12 ,555880000.00 
1997/4/1,757.12 ,761.49 ,751.26 ,759.64 ,759.64 ,515770000.00 
1997/4/2,759.64 ,759.65 ,747.59 ,750.11 ,750.11 ,478210000.00 
1997/4/3,750.11 ,751.04 ,744.40 ,750.32 ,750.32 ,498010000.00 
1997/4/4,750.32 ,757.90 ,744.04 ,757.90 ,757.90 ,544580000.00 
1997/4/7,757.90 ,764.82 ,757.90 ,762.13 ,762.13 ,453790000.00 
1997/4/8,762.13 ,766.25 ,758.36 ,766.12 ,766.12 ,450790000.00 
1997/4/9,766.12 ,769.53 ,759.15 ,760.60 ,760.60 ,451500000.00 
1997/4/10,760.60 ,763.73 ,757.65 ,758.34 ,758.34 ,421790000.00 
1997/4/11,758.34 ,758.34 ,737.64 ,737.65 ,737.65 ,444380000.00 
1997/4/14,737.65 ,743.73 ,733.54 ,743.73 ,743.73 ,406800000.00 
1997/4/15,743.73 ,754.72 ,743.73 ,754.72 ,754.72 ,507370000.00 
1997/4/16,754.72 ,763.53 ,751.99 ,763.53 ,763.53 ,498820000.00 
1997/4/17,763.53 ,768.55 ,760.49 ,761.77 ,761.77 ,503760000.00 
1997/4/18,761.77 ,767.93 ,761.77 ,766.34 ,766.34 ,468940000.00 
1997/4/21,766.34 ,767.39 ,756.38 ,760.37 ,760.37 ,397300000.00 
1997/4/22,760.37 ,774.64 ,759.90 ,774.61 ,774.61 ,507500000.00 
1997/4/23,774.61 ,778.19 ,771.90 ,773.64 ,773.64 ,489350000.00 
1997/4/24,773.64 ,779.89 ,769.72 ,771.18 ,771.18 ,493640000.00 
1997/4/25,771.18 ,771.18 ,764.63 ,765.37 ,765.37 ,414350000.00 
1997/4/28,765.37 ,773.89 ,763.30 ,772.96 ,772.96 ,404470000.00 
1997/4/29,772.96 ,794.44 ,772.96 ,794.05 ,794.05 ,547690000.00 
1997/4/30,794.05 ,804.13 ,791.21 ,801.34 ,801.34 ,556070000.00 
1997/5/1,801.34 ,802.95 ,793.21 ,798.53 ,798.53 ,460380000.00 
1997/5/2,798.53 ,812.99 ,798.53 ,812.97 ,812.97 ,499770000.00 
1997/5/5,812.97 ,830.29 ,811.80 ,830.29 ,830.29 ,549410000.00 
1997/5/6,830.24 ,832.29 ,824.70 ,827.76 ,827.76 ,603680000.00 
1997/5/7,827.76 ,827.76 ,814.70 ,815.62 ,815.62 ,500580000.00 
1997/5/8,815.62 ,829.09 ,811.84 ,820.26 ,820.26 ,534120000.00 
1997/5/9,820.26 ,827.69 ,815.78 ,824.78 ,824.78 ,455690000.00 
1997/5/12,824.78 ,838.56 ,824.78 ,837.66 ,837.66 ,459370000.00 
1997/5/13,837.66 ,838.49 ,829.12 ,833.13 ,833.13 ,489760000.00 
1997/5/14,833.13 ,841.29 ,833.13 ,836.04 ,836.04 ,504960000.00 
1997/5/15,836.04 ,842.45 ,833.34 ,841.88 ,841.88 ,458170000.00 
1997/5/16,841.88 ,841.88 ,829.15 ,829.75 ,829.75 ,486780000.00 
1997/5/19,829.75 ,835.92 ,828.87 ,833.27 ,833.27 ,345140000.00 
1997/5/20,833.27 ,841.96 ,826.41 ,841.66 ,841.66 ,450850000.00 
1997/5/21,841.66 ,846.87 ,835.22 ,839.35 ,839.35 ,540730000.00 
1997/5/22,839.35 ,841.91 ,833.86 ,835.66 ,835.66 ,426940000.00 
1997/5/23,835.66 ,848.49 ,835.66 ,847.03 ,847.03 ,417030000.00 
1997/5/27,847.03 ,851.53 ,840.96 ,849.71 ,849.71 ,436150000.00 
1997/5/28,849.71 ,850.95 ,843.21 ,847.21 ,847.21 ,487340000.00 
1997/5/29,847.21 ,848.96 ,842.61 ,844.08 ,844.08 ,462600000.00 
1997/5/30,844.08 ,851.87 ,831.87 ,848.28 ,848.28 ,537200000.00 
1997/6/2,848.28 ,851.34 ,844.61 ,846.36 ,846.36 ,435950000.00 
1997/6/3,846.36 ,850.56 ,841.51 ,845.48 ,845.48 ,527120000.00 
1997/6/4,845.48 ,845.55 ,838.82 ,840.11 ,840.11 ,466690000.00 
1997/6/5,840.11 ,848.89 ,840.11 ,843.43 ,843.43 ,452610000.00 
1997/6/6,843.43 ,859.24 ,843.36 ,858.01 ,858.01 ,488940000.00 
1997/6/9,858.01 ,865.14 ,858.01 ,862.91 ,862.91 ,465810000.00 
1997/6/10,862.91 ,870.05 ,862.18 ,865.27 ,865.27 ,526980000.00 
1997/6/11,865.27 ,870.66 ,865.15 ,869.57 ,869.57 ,513740000.00 
1997/6/12,869.57 ,884.34 ,869.01 ,883.46 ,883.46 ,592730000.00 
1997/6/13,883.48 ,894.69 ,883.48 ,893.27 ,893.27 ,575810000.00 
1997/6/16,893.27 ,895.17 ,891.21 ,893.90 ,893.90 ,414280000.00 
1997/6/17,893.90 ,897.60 ,886.19 ,894.42 ,894.42 ,543010000.00 
1997/6/18,894.42 ,894.42 ,887.03 ,889.06 ,889.06 ,491740000.00 
1997/6/19,889.06 ,900.09 ,888.99 ,897.99 ,897.99 ,536940000.00 
1997/6/20,897.99 ,901.77 ,897.77 ,898.70 ,898.70 ,653110000.00 
1997/6/23,898.70 ,898.70 ,878.43 ,878.62 ,878.62 ,492940000.00 
1997/6/24,878.62 ,896.75 ,878.62 ,896.34 ,896.34 ,542650000.00 
1997/6/25,896.34 ,902.09 ,882.24 ,888.99 ,888.99 ,603040000.00 
1997/6/26,888.99 ,893.21 ,879.32 ,883.68 ,883.68 ,499780000.00 
1997/6/27,883.68 ,894.70 ,883.68 ,887.30 ,887.30 ,472540000.00 
1997/6/30,887.30 ,892.62 ,879.82 ,885.14 ,885.14 ,561540000.00 
1997/7/1,885.14 ,893.88 ,884.54 ,891.03 ,891.03 ,544190000.00 
1997/7/2,891.03 ,904.05 ,891.03 ,904.03 ,904.03 ,526970000.00 
1997/7/3,904.03 ,917.82 ,904.03 ,916.92 ,916.92 ,374680000.00 
1997/7/7,916.92 ,923.26 ,909.69 ,912.20 ,912.20 ,518780000.00 
1997/7/8,912.20 ,918.76 ,911.56 ,918.75 ,918.75 ,526010000.00 
1997/7/9,918.75 ,922.03 ,902.48 ,907.54 ,907.54 ,589110000.00 
1997/7/10,907.54 ,916.54 ,904.31 ,913.78 ,913.78 ,551340000.00 
1997/7/11,913.78 ,919.74 ,913.11 ,916.68 ,916.68 ,500050000.00 
1997/7/14,916.68 ,921.78 ,912.02 ,918.38 ,918.38 ,485960000.00 
1997/7/15,918.38 ,926.15 ,914.52 ,925.76 ,925.76 ,598370000.00 
1997/7/16,925.76 ,939.32 ,925.76 ,936.59 ,936.59 ,647390000.00 
1997/7/17,936.59 ,936.96 ,927.90 ,931.61 ,931.61 ,629250000.00 
1997/7/18,931.61 ,931.61 ,912.90 ,915.30 ,915.30 ,589710000.00 
1997/7/21,915.30 ,915.38 ,907.12 ,912.94 ,912.94 ,459500000.00 
1997/7/22,912.94 ,934.38 ,912.94 ,933.98 ,933.98 ,579590000.00 
1997/7/23,933.98 ,941.80 ,933.98 ,936.56 ,936.56 ,616930000.00 
1997/7/24,936.56 ,941.51 ,926.91 ,940.30 ,940.30 ,571020000.00 
1997/7/25,940.30 ,945.65 ,936.09 ,938.79 ,938.79 ,521510000.00 
1997/7/28,938.79 ,942.97 ,935.19 ,936.45 ,936.45 ,466920000.00 
1997/7/29,936.45 ,942.96 ,932.56 ,942.29 ,942.29 ,544540000.00 
1997/7/30,942.29 ,953.98 ,941.98 ,952.29 ,952.29 ,568470000.00 
1997/7/31,952.29 ,957.73 ,948.89 ,954.31 ,954.31 ,547830000.00 
1997/8/1,954.29 ,955.35 ,939.04 ,947.14 ,947.14 ,513750000.00 
1997/8/4,947.14 ,953.18 ,943.60 ,950.30 ,950.30 ,456000000.00 
1997/8/5,950.30 ,954.21 ,948.92 ,952.37 ,952.37 ,525710000.00 
1997/8/6,952.37 ,962.43 ,949.45 ,960.32 ,960.32 ,565200000.00 
1997/8/7,960.32 ,964.17 ,950.87 ,951.19 ,951.19 ,576030000.00 
1997/8/8,951.19 ,951.19 ,925.74 ,933.54 ,933.54 ,563420000.00 
1997/8/11,933.54 ,938.50 ,925.39 ,937.00 ,937.00 ,480340000.00 
1997/8/12,937.00 ,942.99 ,925.66 ,926.53 ,926.53 ,499310000.00 
1997/8/13,926.53 ,935.77 ,916.54 ,922.02 ,922.02 ,587210000.00 
1997/8/14,922.02 ,930.07 ,916.92 ,924.77 ,924.77 ,530460000.00 
1997/8/15,924.77 ,924.77 ,900.81 ,900.81 ,900.81 ,537820000.00 
1997/8/18,900.81 ,912.57 ,893.34 ,912.49 ,912.49 ,514330000.00 
1997/8/19,912.49 ,926.01 ,912.49 ,926.01 ,926.01 ,545630000.00 
1997/8/20,926.01 ,939.35 ,924.58 ,939.35 ,939.35 ,521270000.00 
1997/8/21,939.35 ,939.47 ,921.35 ,925.05 ,925.05 ,499000000.00 
1997/8/22,925.05 ,925.05 ,905.42 ,923.54 ,923.54 ,460160000.00 
1997/8/25,923.55 ,930.93 ,917.29 ,920.16 ,920.16 ,388990000.00 
1997/8/26,920.16 ,922.47 ,911.72 ,913.02 ,913.02 ,449110000.00 
1997/8/27,913.02 ,916.23 ,903.83 ,913.70 ,913.70 ,492150000.00 
1997/8/28,913.70 ,915.90 ,898.65 ,903.67 ,903.67 ,486300000.00 
1997/8/29,903.67 ,907.28 ,896.82 ,899.47 ,899.47 ,413910000.00 
1997/9/2,899.47 ,927.58 ,899.47 ,927.58 ,927.58 ,491870000.00 
1997/9/3,927.58 ,935.90 ,926.87 ,927.86 ,927.86 ,549060000.00 
1997/9/4,927.86 ,933.36 ,925.59 ,930.87 ,930.87 ,559310000.00 
1997/9/5,930.87 ,940.37 ,924.05 ,929.05 ,929.05 ,536400000.00 
1997/9/8,929.05 ,936.50 ,929.05 ,931.20 ,931.20 ,466430000.00 
1997/9/9,931.20 ,938.90 ,927.28 ,933.62 ,933.62 ,502200000.00 
1997/9/10,933.62 ,933.62 ,918.76 ,919.03 ,919.03 ,517620000.00 
1997/9/11,919.03 ,919.03 ,902.56 ,912.59 ,912.59 ,575020000.00 
1997/9/12,912.59 ,925.05 ,906.70 ,923.91 ,923.91 ,544150000.00 
1997/9/15,923.91 ,928.90 ,919.41 ,919.77 ,919.77 ,468030000.00 
1997/9/16,919.77 ,947.66 ,919.77 ,945.64 ,945.64 ,636380000.00 
1997/9/17,945.64 ,950.29 ,941.99 ,943.00 ,943.00 ,590550000.00 
1997/9/18,943.00 ,958.19 ,943.00 ,947.29 ,947.29 ,566830000.00 
1997/9/19,947.29 ,952.35 ,943.90 ,950.51 ,950.51 ,631040000.00 
1997/9/22,950.51 ,960.59 ,950.51 ,955.43 ,955.43 ,490900000.00 
1997/9/23,955.43 ,955.78 ,948.07 ,951.93 ,951.93 ,522930000.00 
1997/9/24,951.93 ,959.78 ,944.07 ,944.48 ,944.48 ,639460000.00 
1997/9/25,944.48 ,947.00 ,937.38 ,937.91 ,937.91 ,524880000.00 
1997/9/26,937.91 ,946.44 ,937.91 ,945.22 ,945.22 ,505340000.00 
1997/9/29,945.22 ,953.96 ,941.94 ,953.34 ,953.34 ,477100000.00 
1997/9/30,953.34 ,955.17 ,947.28 ,947.28 ,947.28 ,587500000.00 
1997/10/1,947.28 ,956.71 ,947.28 ,955.41 ,955.41 ,598660000.00 
1997/10/2,955.41 ,960.46 ,952.94 ,960.46 ,960.46 ,474760000.00 
1997/10/3,960.46 ,975.47 ,955.13 ,965.03 ,965.03 ,623370000.00 
1997/10/6,965.03 ,974.16 ,965.03 ,972.69 ,972.69 ,495620000.00 
1997/10/7,972.69 ,983.12 ,971.95 ,983.12 ,983.12 ,551970000.00 
1997/10/8,983.12 ,983.12 ,968.65 ,973.84 ,973.84 ,573110000.00 
1997/10/9,973.84 ,974.72 ,963.34 ,970.62 ,970.62 ,551840000.00 
1997/10/10,970.62 ,970.62 ,963.42 ,966.98 ,966.98 ,500680000.00 
1997/10/13,966.98 ,973.46 ,966.95 ,968.10 ,968.10 ,354800000.00 
1997/10/14,968.10 ,972.86 ,961.87 ,970.28 ,970.28 ,510330000.00 
1997/10/15,970.28 ,970.28 ,962.75 ,965.72 ,965.72 ,505310000.00 
1997/10/16,965.72 ,973.38 ,950.77 ,955.25 ,955.25 ,597010000.00 
1997/10/17,955.23 ,955.23 ,931.58 ,944.16 ,944.16 ,624980000.00 
1997/10/20,944.16 ,955.72 ,941.43 ,955.61 ,955.61 ,483880000.00 
1997/10/21,955.61 ,972.56 ,955.61 ,972.28 ,972.28 ,582310000.00 
1997/10/22,972.28 ,972.61 ,965.66 ,968.49 ,968.49 ,613490000.00 
1997/10/23,968.49 ,968.49 ,944.16 ,950.69 ,950.69 ,673270000.00 
1997/10/24,950.69 ,960.04 ,937.55 ,941.64 ,941.64 ,677630000.00 
1997/10/27,941.64 ,941.64 ,876.73 ,876.99 ,876.99 ,693730000.00 
1997/10/28,876.99 ,923.09 ,855.27 ,921.85 ,921.85 ,1202550000.00 
1997/10/29,921.85 ,935.24 ,913.88 ,919.16 ,919.16 ,777660000.00 
1997/10/30,919.16 ,923.28 ,903.68 ,903.68 ,903.68 ,712230000.00 
1997/10/31,903.68 ,919.93 ,903.68 ,914.62 ,914.62 ,638070000.00 
1997/11/3,914.62 ,939.02 ,914.62 ,938.99 ,938.99 ,564740000.00 
1997/11/4,938.99 ,941.40 ,932.66 ,940.76 ,940.76 ,541590000.00 
1997/11/5,940.76 ,949.62 ,938.16 ,942.76 ,942.76 ,565680000.00 
1997/11/6,942.76 ,942.85 ,934.16 ,938.03 ,938.03 ,522890000.00 
1997/11/7,938.03 ,938.03 ,915.39 ,927.51 ,927.51 ,569980000.00 
1997/11/10,927.51 ,935.90 ,920.26 ,921.13 ,921.13 ,464140000.00 
1997/11/11,921.13 ,928.29 ,919.63 ,923.78 ,923.78 ,435660000.00 
1997/11/12,923.78 ,923.88 ,905.34 ,905.96 ,905.96 ,585340000.00 
1997/11/13,905.96 ,917.79 ,900.61 ,916.66 ,916.66 ,653960000.00 
1997/11/14,916.66 ,930.44 ,915.34 ,928.35 ,928.35 ,635760000.00 
1997/11/17,928.35 ,949.66 ,928.35 ,946.20 ,946.20 ,576540000.00 
1997/11/18,946.20 ,947.65 ,937.43 ,938.23 ,938.23 ,521380000.00 
1997/11/19,938.23 ,947.28 ,934.83 ,944.59 ,944.59 ,542720000.00 
1997/11/20,944.59 ,961.83 ,944.59 ,958.98 ,958.98 ,602610000.00 
1997/11/21,958.98 ,964.55 ,954.60 ,963.09 ,963.09 ,611000000.00 
1997/11/24,963.09 ,963.09 ,945.22 ,946.67 ,946.67 ,514920000.00 
1997/11/25,946.67 ,954.47 ,944.71 ,950.82 ,950.82 ,587890000.00 
1997/11/26,950.82 ,956.47 ,950.82 ,951.64 ,951.64 ,487750000.00 
1997/11/28,951.64 ,959.13 ,951.64 ,955.40 ,955.40 ,189070000.00 
1997/12/1,955.40 ,974.77 ,955.40 ,974.77 ,974.77 ,590300000.00 
1997/12/2,974.78 ,976.20 ,969.83 ,971.68 ,971.68 ,576120000.00 
1997/12/3,971.68 ,980.81 ,966.16 ,976.77 ,976.77 ,624610000.00 
1997/12/4,976.77 ,983.36 ,971.37 ,973.10 ,973.10 ,633470000.00 
1997/12/5,973.10 ,986.25 ,969.10 ,983.79 ,983.79 ,563590000.00 
1997/12/8,983.79 ,985.67 ,979.57 ,982.37 ,982.37 ,490320000.00 
1997/12/9,982.37 ,982.37 ,973.81 ,975.78 ,975.78 ,539130000.00 
1997/12/10,975.78 ,975.78 ,962.68 ,969.79 ,969.79 ,602290000.00 
1997/12/11,969.79 ,969.79 ,951.89 ,954.94 ,954.94 ,631770000.00 
1997/12/12,954.94 ,961.32 ,947.00 ,953.39 ,953.39 ,579280000.00 
1997/12/15,953.39 ,965.96 ,953.39 ,963.39 ,963.39 ,597150000.00 
1997/12/16,963.39 ,973.00 ,963.39 ,968.04 ,968.04 ,623320000.00 
1997/12/17,968.04 ,974.30 ,964.25 ,965.54 ,965.54 ,618900000.00 
1997/12/18,965.54 ,965.54 ,950.55 ,955.30 ,955.30 ,618870000.00 
1997/12/19,955.30 ,955.30 ,924.92 ,946.78 ,946.78 ,793200000.00 
1997/12/22,946.78 ,956.73 ,946.25 ,953.70 ,953.70 ,530670000.00 
1997/12/23,953.70 ,954.51 ,938.91 ,939.13 ,939.13 ,515070000.00 
1997/12/24,939.13 ,942.88 ,932.70 ,932.70 ,932.70 ,265980000.00 
1997/12/26,932.70 ,939.99 ,932.70 ,936.46 ,936.46 ,154900000.00 
1997/12/29,936.46 ,953.95 ,936.46 ,953.35 ,953.35 ,443160000.00 
1997/12/30,953.35 ,970.84 ,953.35 ,970.84 ,970.84 ,499500000.00 
1997/12/31,970.84 ,975.02 ,967.41 ,970.43 ,970.43 ,467280000.00 
1998/1/2,970.43 ,975.04 ,965.73 ,975.04 ,975.04 ,366730000.00 
1998/1/5,975.04 ,982.63 ,969.00 ,977.07 ,977.07 ,628070000.00 
1998/1/6,977.07 ,977.07 ,962.68 ,966.58 ,966.58 ,618360000.00 
1998/1/7,966.58 ,966.58 ,952.67 ,964.00 ,964.00 ,667390000.00 
1998/1/8,964.00 ,964.00 ,955.04 ,956.05 ,956.05 ,652140000.00 
1998/1/9,956.05 ,956.05 ,921.72 ,927.69 ,927.69 ,746420000.00 
1998/1/12,927.69 ,939.25 ,912.83 ,939.21 ,939.21 ,705450000.00 
1998/1/13,939.21 ,952.14 ,939.21 ,952.12 ,952.12 ,646740000.00 
1998/1/14,952.12 ,958.12 ,948.00 ,957.94 ,957.94 ,603280000.00 
1998/1/15,957.94 ,957.94 ,950.27 ,950.73 ,950.73 ,569050000.00 
1998/1/16,950.73 ,965.12 ,950.73 ,961.51 ,961.51 ,670080000.00 
1998/1/20,961.51 ,978.60 ,961.48 ,978.60 ,978.60 ,644790000.00 
1998/1/21,978.60 ,978.60 ,963.29 ,970.81 ,970.81 ,626160000.00 
1998/1/22,970.81 ,970.81 ,959.49 ,963.04 ,963.04 ,646570000.00 
1998/1/23,963.04 ,966.44 ,950.86 ,957.59 ,957.59 ,635770000.00 
1998/1/26,957.59 ,963.04 ,954.24 ,956.95 ,956.95 ,555080000.00 
1998/1/27,956.95 ,973.23 ,956.26 ,969.02 ,969.02 ,679140000.00 
1998/1/28,969.02 ,978.63 ,969.02 ,977.46 ,977.46 ,708470000.00 
1998/1/29,977.46 ,992.65 ,975.21 ,985.49 ,985.49 ,750760000.00 
1998/1/30,985.49 ,987.41 ,979.63 ,980.28 ,980.28 ,613380000.00 
1998/2/2,980.28 ,1002.48 ,980.28 ,1001.27 ,1001.27 ,724320000.00 
1998/2/3,1001.27 ,1006.13 ,996.90 ,1006.00 ,1006.00 ,692120000.00 
1998/2/4,1006.00 ,1009.52 ,999.43 ,1006.90 ,1006.90 ,695420000.00 
1998/2/5,1006.90 ,1013.51 ,1000.27 ,1003.54 ,1003.54 ,703980000.00 
1998/2/6,1003.54 ,1013.07 ,1003.36 ,1012.46 ,1012.46 ,569650000.00 
1998/2/9,1012.46 ,1015.33 ,1006.28 ,1010.74 ,1010.74 ,524810000.00 
1998/2/10,1010.74 ,1022.15 ,1010.71 ,1019.01 ,1019.01 ,642800000.00 
1998/2/11,1019.01 ,1020.71 ,1016.38 ,1020.01 ,1020.01 ,599300000.00 
1998/2/12,1020.01 ,1026.30 ,1008.55 ,1024.14 ,1024.14 ,611480000.00 
1998/2/13,1024.14 ,1024.14 ,1017.71 ,1020.09 ,1020.09 ,531940000.00 
1998/2/17,1020.09 ,1028.02 ,1020.09 ,1022.76 ,1022.76 ,605890000.00 
1998/2/18,1022.76 ,1032.08 ,1021.70 ,1032.08 ,1032.08 ,606000000.00 
1998/2/19,1032.08 ,1032.93 ,1026.62 ,1028.28 ,1028.28 ,581820000.00 
1998/2/20,1028.28 ,1034.21 ,1022.69 ,1034.21 ,1034.21 ,594300000.00 
1998/2/23,1034.21 ,1038.68 ,1031.76 ,1038.14 ,1038.14 ,550730000.00 
1998/2/24,1038.14 ,1038.73 ,1028.89 ,1030.56 ,1030.56 ,589880000.00 
1998/2/25,1030.56 ,1045.79 ,1030.56 ,1042.90 ,1042.90 ,611350000.00 
1998/2/26,1042.90 ,1048.68 ,1039.85 ,1048.67 ,1048.67 ,646280000.00 
1998/2/27,1048.67 ,1051.66 ,1044.40 ,1049.34 ,1049.34 ,574480000.00 
1998/3/2,1049.34 ,1053.98 ,1044.70 ,1047.70 ,1047.70 ,591470000.00 
1998/3/3,1047.70 ,1052.02 ,1043.41 ,1052.02 ,1052.02 ,612360000.00 
1998/3/4,1052.02 ,1052.02 ,1042.74 ,1047.33 ,1047.33 ,644280000.00 
1998/3/5,1047.33 ,1047.33 ,1030.87 ,1035.05 ,1035.05 ,648270000.00 
1998/3/6,1035.05 ,1055.69 ,1035.05 ,1055.69 ,1055.69 ,665500000.00 
1998/3/9,1055.69 ,1058.55 ,1050.02 ,1052.31 ,1052.31 ,624700000.00 
1998/3/10,1052.31 ,1064.59 ,1052.31 ,1064.25 ,1064.25 ,631920000.00 
1998/3/11,1064.25 ,1069.18 ,1064.22 ,1068.47 ,1068.47 ,655260000.00 
1998/3/12,1068.47 ,1071.87 ,1063.54 ,1069.92 ,1069.92 ,594940000.00 
1998/3/13,1069.92 ,1075.86 ,1066.57 ,1068.61 ,1068.61 ,597800000.00 
1998/3/16,1068.61 ,1079.46 ,1068.61 ,1079.27 ,1079.27 ,548980000.00 
1998/3/17,1079.27 ,1080.52 ,1073.29 ,1080.45 ,1080.45 ,680960000.00 
1998/3/18,1080.45 ,1085.52 ,1077.77 ,1085.52 ,1085.52 ,632690000.00 
1998/3/19,1085.52 ,1089.74 ,1084.30 ,1089.74 ,1089.74 ,598240000.00 
1998/3/20,1089.74 ,1101.04 ,1089.39 ,1099.16 ,1099.16 ,717310000.00 
1998/3/23,1099.16 ,1101.16 ,1094.25 ,1095.55 ,1095.55 ,631350000.00 
1998/3/24,1095.55 ,1106.75 ,1095.55 ,1105.65 ,1105.65 ,605720000.00 
1998/3/25,1105.65 ,1113.07 ,1092.84 ,1101.93 ,1101.93 ,676550000.00 
1998/3/26,1101.93 ,1106.28 ,1097.00 ,1100.80 ,1100.80 ,606770000.00 
1998/3/27,1100.80 ,1107.18 ,1091.14 ,1095.44 ,1095.44 ,582190000.00 
1998/3/30,1095.44 ,1099.10 ,1090.02 ,1093.60 ,1093.60 ,497400000.00 
1998/3/31,1093.55 ,1110.13 ,1093.55 ,1101.75 ,1101.75 ,674930000.00 
1998/4/1,1101.75 ,1109.19 ,1095.29 ,1108.15 ,1108.15 ,677310000.00 
1998/4/2,1108.15 ,1121.01 ,1107.89 ,1120.01 ,1120.01 ,674340000.00 
1998/4/3,1120.01 ,1126.36 ,1118.12 ,1122.70 ,1122.70 ,653880000.00 
1998/4/6,1122.70 ,1131.99 ,1121.37 ,1121.38 ,1121.38 ,625810000.00 
1998/4/7,1121.38 ,1121.38 ,1102.44 ,1109.55 ,1109.55 ,670760000.00 
1998/4/8,1109.55 ,1111.60 ,1098.21 ,1101.65 ,1101.65 ,616330000.00 
1998/4/9,1101.65 ,1111.45 ,1101.65 ,1110.67 ,1110.67 ,548940000.00 
1998/4/13,1110.67 ,1110.75 ,1100.60 ,1109.69 ,1109.69 ,564480000.00 
1998/4/14,1109.69 ,1115.95 ,1109.48 ,1115.75 ,1115.75 ,613730000.00 
1998/4/15,1115.75 ,1119.90 ,1112.24 ,1119.32 ,1119.32 ,685020000.00 
1998/4/16,1119.32 ,1119.32 ,1105.27 ,1108.17 ,1108.17 ,699570000.00 
1998/4/17,1108.17 ,1122.72 ,1104.95 ,1122.72 ,1122.72 ,672290000.00 
1998/4/20,1122.72 ,1124.88 ,1118.43 ,1123.65 ,1123.65 ,595190000.00 
1998/4/21,1123.65 ,1129.65 ,1119.54 ,1126.67 ,1126.67 ,675640000.00 
1998/4/22,1126.67 ,1132.98 ,1126.29 ,1130.54 ,1130.54 ,696740000.00 
1998/4/23,1130.54 ,1130.54 ,1117.49 ,1119.58 ,1119.58 ,653190000.00 
1998/4/24,1119.58 ,1122.81 ,1104.77 ,1107.90 ,1107.90 ,633890000.00 
1998/4/27,1107.90 ,1107.90 ,1076.70 ,1086.54 ,1086.54 ,685960000.00 
1998/4/28,1086.54 ,1095.94 ,1081.49 ,1085.11 ,1085.11 ,678600000.00 
1998/4/29,1085.11 ,1098.24 ,1084.65 ,1094.62 ,1094.62 ,638790000.00 
1998/4/30,1094.63 ,1116.97 ,1094.63 ,1111.75 ,1111.75 ,695600000.00 
1998/5/1,1111.75 ,1121.02 ,1111.75 ,1121.00 ,1121.00 ,581970000.00 
1998/5/4,1121.00 ,1130.52 ,1121.00 ,1122.07 ,1122.07 ,551700000.00 
1998/5/5,1122.07 ,1122.07 ,1111.16 ,1115.50 ,1115.50 ,583630000.00 
1998/5/6,1115.50 ,1118.39 ,1104.64 ,1104.92 ,1104.92 ,606540000.00 
